Name,Members FTE,Lobbying cost,Interest represented,EP passes on 2026-05-25,all EP passes,Meetings,country,gdp_usd,population,inflation_rate,gdp_per_capita,lobbying_gdp_ratio
Prague Security Studies Institute,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,Czechia,301831228325.556,10672118.0,15.100165146837,28282.223671585718,0.0
Centro Studi di Politica Internazionale - CeSPI ETS,1.5,0,Does not represent commercial interests,0.0,0.0,2.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
Swiss National Science Foundation,0.25,0,Does not represent commercial interests,0.0,0.0,2.0,Switzerland,828508926958.393,8777088.0,2.83502798644451,94394.51068035241,0.0
Voluntary Carbon Markets Integrity Initiative,0.2,0,Does not represent commercial interests,0.0,0.0,0.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
Una Europa vzw,5.25,0,Does not represent commercial interests,0.0,0.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
PanCare,2.25,0,Does not represent commercial interests,0.0,0.0,1.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Council for European Public Space,1.2,0,Does not represent commercial interests,1.0,3.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
REAL FEDERACION ESPAÑOLA DE PATINAJE,3.0,0,Does not represent commercial interests,0.0,0.0,1.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
European Digital Learning Network ETS,2.25,0,Does not represent commercial interests,0.0,1.0,0.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
Federation of Young European Greens,7.3,0,Does not represent commercial interests,4.0,40.0,1.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
MYTA,1.5,0,Advances interests of their clients,1.0,1.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
Institut Català de la Vinya i el Vi,1.0,0,Does not represent commercial interests,0.0,0.0,0.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
Forschungsgruppe Lebensmittelsicherheit,0.25,0,Does not represent commercial interests,0.0,0.0,0.0,Austria,473221298968.216,9041851.0,8.54686993188457,52336.77252237578,0.0
Cyprus Sustainable Tourism Initiative,6.2,0,Does not represent commercial interests,0.0,0.0,1.0,Cyprus,31218038929.0919,1331370.0,8.39548297993334,23448.05645995621,0.0
Attac Trägerverein e.V.,0.75,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Regionalni dialog zavod za organizacijo prireditev in raziskovanje,0.2,0,Does not represent commercial interests,0.0,0.0,0.0,Slovenia,59899117741.0022,2112076.0,8.83369886749452,28360.30414672682,0.0
Save the Children Denmark (Red Barnet),0.45,0,Does not represent commercial interests,0.0,0.0,0.0,Denmark,400114306337.077,5903037.0,7.69656699889259,67781.09409395147,0.0
Fairshare Educational Foundation (ShareAction),6.0,0,Does not represent commercial interests,2.0,21.0,17.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
International Panel on the Information Environment,0.65,0,Does not represent commercial interests,0.0,0.0,0.0,Switzerland,828508926958.393,8777088.0,2.83502798644451,94394.51068035241,0.0
Yuva Derneği,0.25,0,Does not represent commercial interests,0.0,0.0,0.0,,,,,,
Accountability Lab Global,1.05,0,Does not represent commercial interests,0.0,0.0,0.0,United States,25604848907611.0,334017321.0,8.00279982052121,76657.24888444034,0.0
European Film Academy e.V.,5.5,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Comité européen de droit rural,1.4,0,Does not represent commercial interests,0.0,0.0,0.0,France,2794788137066.94,68184457.0,5.22236748369725,40988.63964065799,0.0
Federation of Associations for Hunting & Conservation of the EU,12.0,0,Does not represent commercial interests,7.0,87.0,23.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
King Baudouin Foundation,1.5,0,Does not represent commercial interests,0.0,0.0,3.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
Global Interagency Security Forum,0.7,0,Does not represent commercial interests,0.0,0.0,0.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
Panathlon International,4.0,0,Does not represent commercial interests,0.0,0.0,2.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
"Fundación Española para la Ciencia y la Tecnología, F.S.P",0.25,0,Does not represent commercial interests,0.0,1.0,0.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
Bulgarian Helsinki Committee,0.3,0,Does not represent commercial interests,0.0,0.0,0.0,Bulgaria,90506153293.6733,6465097.0,15.3252589264367,13999.194953095568,0.0
Center for Democratic Transition,2.25,0,Does not represent commercial interests,0.0,0.0,1.0,Montenegro,6251215144.13471,623591.0,13.0403036347004,10024.543561620854,0.0
Asociación de Vecinos de Chueca,0.25,0,Does not represent commercial interests,0.0,0.0,0.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
Deutsche Forschungsgemeinschaft,3.0,0,Does not represent commercial interests,1.0,6.0,2.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Comunità San Patrignano Società Cooperativa Sociale,3.25,0,Does not represent commercial interests,0.0,0.0,0.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
Civility Bureau,1.0,0,Does not represent commercial interests,0.0,0.0,1.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Česko-belgická obchodní komora,0.25,0,Promotes their own interests or the collective interests of their members,0.0,0.0,0.0,Czechia,301831228325.556,10672118.0,15.100165146837,28282.223671585718,0.0
POST Luxembourg,0.5,0,Does not represent commercial interests,0.0,0.0,3.0,Luxembourg,80801680397.0139,653103.0,6.33600807777919,123719.65891599625,0.0
World Youth Alliance - Europe,1.7,0,Does not represent commercial interests,4.0,69.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
ESG FINANCE AND INVESTMENT SERVICES SL,2.25,0,Advances interests of their clients,0.0,0.0,0.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
PERMANENT REPRESENTATION OF TAMIL EELAM TO THE EUROPEAN UNION,0.95,0,Does not represent commercial interests,0.0,0.0,0.0,France,2794788137066.94,68184457.0,5.22236748369725,40988.63964065799,0.0
Tænketanken Hav/Ocean Institute,0.45,0,Does not represent commercial interests,0.0,0.0,1.0,Denmark,400114306337.077,5903037.0,7.69656699889259,67781.09409395147,0.0
Mercy Corps Netherlands,1.75,0,Does not represent commercial interests,0.0,0.0,3.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Climate Parliament ASBL,11.0,0,Does not represent commercial interests,0.0,0.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
European Movement in Serbia,2.1,0,Does not represent commercial interests,0.0,0.0,1.0,Serbia,66809895701.2152,6664449.0,11.9815117344703,10024.819111259641,0.0
Landesrettungsverein Weisses Kreuz EO,1.5,0,Does not represent commercial interests,0.0,4.0,0.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
OFFICE NATIONAL D’ETUDES ET DE RECHERCHES AEROSPATIALES,5.55,0,Does not represent commercial interests,1.0,18.0,2.0,France,2794788137066.94,68184457.0,5.22236748369725,40988.63964065799,0.0
Plateforme des Acteurs non Etatique du Sénégal,1.0,0,Does not represent commercial interests,0.0,0.0,0.0,Senegal,27783332222.6759,17651103.0,9.69681899081073,1574.0281059305983,0.0
TRAFFIC International,9.0,0,Does not represent commercial interests,0.0,0.0,1.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
EUROPEAN DEVELOPMENT AND RESEARCH ACADEMY,1.75,0,Does not represent commercial interests,1.0,1.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
EHiN,1.4,0,Does not represent commercial interests,0.0,0.0,0.0,Norway,596297651035.798,5457127.0,5.76412317852272,109269.52058029766,0.0
Stichting Rare Care World,0.5,0,Does not represent commercial interests,0.0,0.0,0.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
VDE Prüf- und Zertifizierungsinstitut GmbH,0.1,0,Does not represent commercial interests,0.0,0.0,1.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Antero Artur Carvalho,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,Portugal,256898677175.024,10434332.0,7.83269124233323,24620.519758718045,0.0
Vereniging Nationale Jeugdraad,1.5,0,Does not represent commercial interests,0.0,0.0,2.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Schweizerische Trassenvergabestelle TVS,0.2,0,Does not represent commercial interests,0.0,0.0,1.0,Switzerland,828508926958.393,8777088.0,2.83502798644451,94394.51068035241,0.0
Fair Resource Foundation,0.2,0,Does not represent commercial interests,0.0,0.0,1.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
HUMAN JOB S.R.L.,0.25,0,Promotes their own interests or the collective interests of their members,0.0,0.0,0.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
All Party Parliamentary Group Indian Traditional Sciences,1.2,0,Does not represent commercial interests,0.0,1.0,0.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
Committee for Human Rights in North Korea,2.75,0,Does not represent commercial interests,0.0,0.0,0.0,United States,25604848907611.0,334017321.0,8.00279982052121,76657.24888444034,0.0
Lautari Onlus,2.6,0,Does not represent commercial interests,0.0,0.0,0.0,Italy,2104067630319.46,59013667.0,8.20128991161718,35653.90421034944,0.0
Natural History Museum,0.25,0,Does not represent commercial interests,0.0,0.0,0.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
Odyseus,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,,,,,,
Young Academies Science Advice Structure,1.65,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Hamburg University of Applied Sciences,0.1,0,Does not represent commercial interests,0.0,0.0,1.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
KickCancer,1.25,0,Does not represent commercial interests,1.0,5.0,2.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
Le Labo de l'Economie Sociale et Solidaire,2.2,0,Does not represent commercial interests,0.0,0.0,4.0,France,2794788137066.94,68184457.0,5.22236748369725,40988.63964065799,0.0
CGIAR System Organization,0.25,0,Does not represent commercial interests,0.0,0.0,4.0,France,2794788137066.94,68184457.0,5.22236748369725,40988.63964065799,0.0
The HALO Trust,2.4,0,Does not represent commercial interests,0.0,0.0,4.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
Universiteit Twente,1.05,0,Does not represent commercial interests,0.0,0.0,2.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Democracy Reporting International,1.5,0,Does not represent commercial interests,0.0,8.0,7.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Endure Consulting Limited,0.5,0,Advances interests of their clients,0.0,0.0,0.0,United Kingdom,3181244350465.41,67604000.0,7.92204883147902,47057.0432291789,0.0
Center for American Progress,0.2,0,Does not represent commercial interests,0.0,0.0,1.0,United States,25604848907611.0,334017321.0,8.00279982052121,76657.24888444034,0.0
John Nurmisen Säätiö sr,0.2,0,Does not represent commercial interests,0.0,0.0,0.0,Finland,280253099309.34,5556106.0,7.12350773301402,50440.56022497411,0.0
Verein Meine Herzklappe,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,Austria,473221298968.216,9041851.0,8.54686993188457,52336.77252237578,0.0
Plataforma per la Llengua Col·lectiu Esbarzer,1.5,0,Does not represent commercial interests,0.0,0.0,1.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
Europeana Foundation,1.0,0,Does not represent commercial interests,0.0,8.0,16.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Udruga studenata političkih znanosti - Hrvatska,4.0,0,Does not represent commercial interests,0.0,0.0,0.0,Croatia,71196498671.1145,3855641.0,10.7805806758686,18465.541442036356,0.0
Groupe européén de droit international privé,0.5,0,Does not represent commercial interests,0.0,0.0,0.0,Luxembourg,80801680397.0139,653103.0,6.33600807777919,123719.65891599625,0.0
The Document Foundation,0.25,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Universität Konstanz,0.2,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Societat Civil Catalana,0.8,0,Does not represent commercial interests,0.0,0.0,1.0,Spain,1448850658406.62,47786102.0,8.39057634118626,30319.49871966163,0.0
Hochschule für Angewandte Wissenschaften St. Pölten GmbH,0.5,0,Does not represent commercial interests,0.0,0.0,0.0,Austria,473221298968.216,9041851.0,8.54686993188457,52336.77252237578,0.0
Stichting IUCN Nederlands Comité,0.3,0,Does not represent commercial interests,0.0,0.0,2.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
Asociația CENTRUL DE EXPERTIZĂ EUROPEANĂ EUROPULS,2.25,0,Does not represent commercial interests,0.0,0.0,0.0,Romania,295319437556.988,19048502.0,13.7954887432521,15503.551804597966,0.0
Protect Our Winters Europe,3.0,0,Does not represent commercial interests,0.0,0.0,0.0,Austria,473221298968.216,9041851.0,8.54686993188457,52336.77252237578,0.0
Social Progress Imperative,1.5,0,Does not represent commercial interests,0.0,0.0,11.0,United States,25604848907611.0,334017321.0,8.00279982052121,76657.24888444034,0.0
Élvonal Csúcskutatási és Tehetséggondozó Alapítvány,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,Hungary,177002580544.155,9605074.0,14.6081439492433,18428.02882561394,0.0
Mladinski svet Slovenije,0.65,0,Does not represent commercial interests,0.0,0.0,0.0,Slovenia,59899117741.0022,2112076.0,8.83369886749452,28360.30414672682,0.0
European Vaccine Initiative e.V.,1.0,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Forum des Jeunes,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
"Association Européenne des Expositions Scientifiques, Techniques et Industrielles",1.0,0,Does not represent commercial interests,0.0,0.0,1.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
EU-Africa Chamber of Commerce Group,2.5,0,Promotes their own interests or the collective interests of their members,1.0,1.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
Nadacia Habitat for Humanity International,2.5,0,Does not represent commercial interests,0.0,0.0,6.0,,,,,,
INTERNATIONAL ORGANIZATION OF YOUTH,5.5,0,Does not represent commercial interests,0.0,0.0,0.0,United States,25604848907611.0,334017321.0,8.00279982052121,76657.24888444034,0.0
ΣΥΝΥΠΑΡΞΙΣ - ΟΙΚΟΥΜΕΝΙΚΟ ΠΡΟΓΑΜΜΑ ΠΡΟΣΦΥΓΩΝ,0.1,0,Does not represent commercial interests,0.0,0.0,0.0,Greece,217990189600.69,10436882.0,9.64525981280642,20886.524308762906,0.0
GRACQ Les Cyclistes Quotidiens,0.25,0,Does not represent commercial interests,0.0,0.0,0.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
RAND Europe (EU) AISBL,3.05,0,Does not represent commercial interests,0.0,1.0,3.0,Belgium,591085783326.267,11680210.0,9.597511728725,50605.749667708624,0.0
International Center for Law & Economics,0.6,0,Does not represent commercial interests,0.0,0.0,0.0,United States,25604848907611.0,334017321.0,8.00279982052121,76657.24888444034,0.0
Nordic Alcohol and Drug Policy Network,1.8,0,Does not represent commercial interests,0.0,0.0,0.0,Estonia,38226641740.29,1348840.0,19.3982634080616,28340.382654940542,0.0
Verein zur Förderung der Steuergerechtigkeit e. V.,0.2,0,Does not represent commercial interests,0.0,0.0,0.0,Germany,4201021706478.62,83177813.0,6.87257438551096,50506.51796385438,0.0
Fundacja Cyber-Complex,0.2,0,Does not represent commercial interests,0.0,0.0,0.0,Poland,695607470875.276,36821749.0,14.4294507575758,18891.21211692785,0.0
Stichting IHE Delft Institute for Water Education,2.25,0,Does not represent commercial interests,0.0,1.0,0.0,Netherlands,1046540797548.64,17700982.0,10.0012078753473,59123.31855648687,0.0
